cnn_row,seq_id,fold,source,class_label,target_frame_path
187,6ab3036dddb4272da08e39d65ac34a12,train,training,straight,data/processed/waymo_e2e/training/6ab3036dddb4272da08e39d65ac34a12_30.npz
188,33c55f87118b98fb5b0ab415545ebb72,train,training,straight,data/processed/waymo_e2e/training/33c55f87118b98fb5b0ab415545ebb72_30.npz
189,83973be729437017b6052b926ffae8c0,train,training,left-turn,data/processed/waymo_e2e/training/83973be729437017b6052b926ffae8c0_54.npz
190,d932272b4a459e116304ac9b7f3ccf94,train,training,straight,data/processed/waymo_e2e/training/d932272b4a459e116304ac9b7f3ccf94_30.npz
191,bd55a271323d459b94a68bd6124dc1f9,train,training,left-turn,data/processed/waymo_e2e/training/bd55a271323d459b94a68bd6124dc1f9_126.npz
192,49867764041becadcf061a9837861fdf,train,training,left-turn,data/processed/waymo_e2e/training/49867764041becadcf061a9837861fdf_54.npz
193,f1abe0ee357d0fa1037f2a9c0161447c,train,training,right-turn,data/processed/waymo_e2e/training/f1abe0ee357d0fa1037f2a9c0161447c_173.npz
194,9331de16d55e2d34725fd31705093034,train,training,straight,data/processed/waymo_e2e/training/9331de16d55e2d34725fd31705093034_29.npz
195,437a32b261850bbf700751fe842683e9,train,training,right-turn,data/processed/waymo_e2e/training/437a32b261850bbf700751fe842683e9_127.npz
196,eabdd587d77f8941d4fee23edac3349c,train,training,left-turn,data/processed/waymo_e2e/training/eabdd587d77f8941d4fee23edac3349c_31.npz
197,1ac779c8a65addc40502a62282fcd4b4,train,val,left-turn,data/processed/waymo_e2e/val/1ac779c8a65addc40502a62282fcd4b4_11.npz
198,a80bcc235c455dff32d47dd19e64bd8c,train,training,left-turn,data/processed/waymo_e2e/training/a80bcc235c455dff32d47dd19e64bd8c_180.npz
199,a2a32bada4aafb618d83f40c639606f4,train,training,straight,data/processed/waymo_e2e/training/a2a32bada4aafb618d83f40c639606f4_107.npz
200,9a818b63958bbef08e689be17b9467e4,train,training,left-turn,data/processed/waymo_e2e/training/9a818b63958bbef08e689be17b9467e4_30.npz
201,40bc0964a8d90b1eb905ff37d9a6c03f,train,val,right-turn,data/processed/waymo_e2e/val/40bc0964a8d90b1eb905ff37d9a6c03f_9.npz
202,82004c600b321c4166d783ef9e4d73ea,train,val,left-turn,data/processed/waymo_e2e/val/82004c600b321c4166d783ef9e4d73ea_159.npz
203,ab876b43354b57b3403c25dc94eed31d,train,val,right-turn,data/processed/waymo_e2e/val/ab876b43354b57b3403c25dc94eed31d_148.npz
204,cc5d443029398a387f7d30224e6223a5,train,training,right-turn,data/processed/waymo_e2e/training/cc5d443029398a387f7d30224e6223a5_53.npz
205,c9a3ce78ddbea875bb29cb854f7db085,train,training,left-turn,data/processed/waymo_e2e/training/c9a3ce78ddbea875bb29cb854f7db085_188.npz
206,0853fafd01f5f063eacc2a41491cab9f,train,training,left-turn,data/processed/waymo_e2e/training/0853fafd01f5f063eacc2a41491cab9f_141.npz
207,f02d631faeb15ed5b9783f1860f3e9cd,train,training,left-turn,data/processed/waymo_e2e/training/f02d631faeb15ed5b9783f1860f3e9cd_130.npz
208,9ce04bce8c17baed36532a800d300769,train,training,left-turn,data/processed/waymo_e2e/training/9ce04bce8c17baed36532a800d300769_30.npz
209,914ff4d463c3dcddb72b404704892870,train,training,left-turn,data/processed/waymo_e2e/training/914ff4d463c3dcddb72b404704892870_31.npz
210,3bacedb13774056ed72d17e1f9afce98,train,training,straight,data/processed/waymo_e2e/training/3bacedb13774056ed72d17e1f9afce98_11.npz
211,317e35f40b517974452fd174df950a0c,train,training,right-turn,data/processed/waymo_e2e/training/317e35f40b517974452fd174df950a0c_140.npz
212,fd1eab7835c1a32a71c4d57979b17e7f,train,training,straight,data/processed/waymo_e2e/training/fd1eab7835c1a32a71c4d57979b17e7f_30.npz
213,a84bc9afd387088def392c74b039fc6f,train,training,right-turn,data/processed/waymo_e2e/training/a84bc9afd387088def392c74b039fc6f_177.npz
214,e35fb33a1853440be0efb1d1c11278e3,train,training,right-turn,data/processed/waymo_e2e/training/e35fb33a1853440be0efb1d1c11278e3_30.npz
215,dcc1caa6df07b17cd112664141c88610,train,training,right-turn,data/processed/waymo_e2e/training/dcc1caa6df07b17cd112664141c88610_10.npz
216,42fc0aada320664d46bec06317eec6f4,train,training,straight,data/processed/waymo_e2e/training/42fc0aada320664d46bec06317eec6f4_10.npz
217,d7029947c6c42936fd5b9c5ee47bcd8a,train,val,left-turn,data/processed/waymo_e2e/val/d7029947c6c42936fd5b9c5ee47bcd8a_181.npz
218,1d75e15fc832adc6270dfbbe4b29f24b,train,training,left-turn,data/processed/waymo_e2e/training/1d75e15fc832adc6270dfbbe4b29f24b_31.npz
219,b65aad6408a871e5e273647b21525528,train,val,right-turn,data/processed/waymo_e2e/val/b65aad6408a871e5e273647b21525528_217.npz
220,e6d6e024e9af68a69ceefcfc47cd9358,train,training,right-turn,data/processed/waymo_e2e/training/e6d6e024e9af68a69ceefcfc47cd9358_75.npz
221,670439f14c52d50310c70771896d002d,train,training,straight,data/processed/waymo_e2e/training/670439f14c52d50310c70771896d002d_30.npz
222,9258f24a1e8687c4cc58ebcf058aed62,train,training,straight,data/processed/waymo_e2e/training/9258f24a1e8687c4cc58ebcf058aed62_134.npz
223,ae05887df10cc15b7d1c24ce6a3a6ce5,train,training,straight,data/processed/waymo_e2e/training/ae05887df10cc15b7d1c24ce6a3a6ce5_11.npz
224,374910b0b8b2c19e01f4cd895887eceb,train,training,right-turn,data/processed/waymo_e2e/training/374910b0b8b2c19e01f4cd895887eceb_66.npz
225,3389c72c9c7f5ccfa28d3a50c63e1715,train,training,straight,data/processed/waymo_e2e/training/3389c72c9c7f5ccfa28d3a50c63e1715_30.npz
226,fd7cce36d47f456b4811d3ca4807517e,train,val,right-turn,data/processed/waymo_e2e/val/fd7cce36d47f456b4811d3ca4807517e_72.npz
227,82fbef7d50ccc98574dee894061a0aed,train,training,right-turn,data/processed/waymo_e2e/training/82fbef7d50ccc98574dee894061a0aed_144.npz
228,3b9eb0840896073db845949e12e74930,train,training,straight,data/processed/waymo_e2e/training/3b9eb0840896073db845949e12e74930_29.npz
229,28e799231b9458c962ef805ec5626dde,train,training,right-turn,data/processed/waymo_e2e/training/28e799231b9458c962ef805ec5626dde_138.npz
230,2e031f165cb7b252dd42a7b60e730bd9,train,val,left-turn,data/processed/waymo_e2e/val/2e031f165cb7b252dd42a7b60e730bd9_11.npz
231,759e3cdbeca4dfd9d232dc705e680c6a,train,training,left-turn,data/processed/waymo_e2e/training/759e3cdbeca4dfd9d232dc705e680c6a_30.npz
232,7e3a5fa0c3009fe98cef572ece1daa0b,train,training,right-turn,data/processed/waymo_e2e/training/7e3a5fa0c3009fe98cef572ece1daa0b_132.npz
233,f75285f985f58ccfe7ea305d0c7f12e8,train,training,left-turn,data/processed/waymo_e2e/training/f75285f985f58ccfe7ea305d0c7f12e8_154.npz
234,7deba62759cbbac95e741a5c527ef932,train,val,straight,data/processed/waymo_e2e/val/7deba62759cbbac95e741a5c527ef932_10.npz
235,aab389abe0781cf830a7c493de0004df,train,val,straight,data/processed/waymo_e2e/val/aab389abe0781cf830a7c493de0004df_10.npz
236,0b20898674e947547e253872f2a633d4,train,training,right-turn,data/processed/waymo_e2e/training/0b20898674e947547e253872f2a633d4_161.npz
237,d5e3eaa33b4d35016b47f2b33bfb77d9,train,training,straight,data/processed/waymo_e2e/training/d5e3eaa33b4d35016b47f2b33bfb77d9_36.npz
238,0c1bdcfac7be564a0c75d3bb4234e47d,train,val,left-turn,data/processed/waymo_e2e/val/0c1bdcfac7be564a0c75d3bb4234e47d_226.npz
239,b9ae2bcadd04625812e727c96d1c5552,train,training,left-turn,data/processed/waymo_e2e/training/b9ae2bcadd04625812e727c96d1c5552_187.npz
240,c960c747cd31d396601628b5adc48dfb,train,training,straight,data/processed/waymo_e2e/training/c960c747cd31d396601628b5adc48dfb_11.npz
241,cc01808651c3b17930478e2d0f0008d3,train,training,straight,data/processed/waymo_e2e/training/cc01808651c3b17930478e2d0f0008d3_30.npz
242,e93b3b5fcad8b47ac89411f8987a8a08,train,training,straight,data/processed/waymo_e2e/training/e93b3b5fcad8b47ac89411f8987a8a08_30.npz
243,c81e3bed93363d5449da909ca4c46ca5,train,val,left-turn,data/processed/waymo_e2e/val/c81e3bed93363d5449da909ca4c46ca5_132.npz
244,f954f93ab91e654dbbdb64597a69dfc6,train,training,right-turn,data/processed/waymo_e2e/training/f954f93ab91e654dbbdb64597a69dfc6_120.npz
245,74cf0a3e1a537277b1258a683de98b4f,train,val,left-turn,data/processed/waymo_e2e/val/74cf0a3e1a537277b1258a683de98b4f_129.npz
246,810f3182045c34f25a2404a31f1b6122,train,training,left-turn,data/processed/waymo_e2e/training/810f3182045c34f25a2404a31f1b6122_55.npz
247,a3d3b99d83e69b1faf32be3e9d203139,train,training,straight,data/processed/waymo_e2e/training/a3d3b99d83e69b1faf32be3e9d203139_135.npz
248,a328c9f6feef422d3f0a8286e13cea61,train,val,right-turn,data/processed/waymo_e2e/val/a328c9f6feef422d3f0a8286e13cea61_9.npz
249,09459557d8b2cbcf65607f171cb58541,train,training,right-turn,data/processed/waymo_e2e/training/09459557d8b2cbcf65607f171cb58541_130.npz
250,390023c32e8bc1140d82bae15c6f4f24,train,training,left-turn,data/processed/waymo_e2e/training/390023c32e8bc1140d82bae15c6f4f24_145.npz
251,710f3838dd1c3647ec4487d18e28fd05,train,val,straight,data/processed/waymo_e2e/val/710f3838dd1c3647ec4487d18e28fd05_127.npz
252,daa9e2fc5982ba1338d5ed99574b2ef0,train,training,left-turn,data/processed/waymo_e2e/training/daa9e2fc5982ba1338d5ed99574b2ef0_118.npz
253,2807b24fc6d3a792ae32f4590ae09698,train,training,right-turn,data/processed/waymo_e2e/training/2807b24fc6d3a792ae32f4590ae09698_161.npz
254,0893a68205b49db42f5aeff87a9412ff,train,val,straight,data/processed/waymo_e2e/val/0893a68205b49db42f5aeff87a9412ff_9.npz
255,a089800aa672a22a6dcfd0404e82e92b,train,val,right-turn,data/processed/waymo_e2e/val/a089800aa672a22a6dcfd0404e82e92b_190.npz
256,03f7598e2e2d974de3031dab52643c36,train,training,right-turn,data/processed/waymo_e2e/training/03f7598e2e2d974de3031dab52643c36_153.npz
257,bc0d724d46340fc33504ae9f24b9df55,train,val,straight,data/processed/waymo_e2e/val/bc0d724d46340fc33504ae9f24b9df55_29.npz
258,e8adc7293c640346b8b0cbf167b91654,train,training,left-turn,data/processed/waymo_e2e/training/e8adc7293c640346b8b0cbf167b91654_122.npz
259,0f436a589699c767c63efc6f993fcefa,train,training,straight,data/processed/waymo_e2e/training/0f436a589699c767c63efc6f993fcefa_30.npz
260,9572bc3864b5d226809af32b426b5da8,train,training,straight,data/processed/waymo_e2e/training/9572bc3864b5d226809af32b426b5da8_29.npz
261,1757fd3eb6af59906669f8bcba13504c,train,training,straight,data/processed/waymo_e2e/training/1757fd3eb6af59906669f8bcba13504c_45.npz
262,8b3dcd8ab51961abfe4f880d49137427,train,training,right-turn,data/processed/waymo_e2e/training/8b3dcd8ab51961abfe4f880d49137427_84.npz
263,7bd1f46026eb0848645538acc35b2240,train,training,left-turn,data/processed/waymo_e2e/training/7bd1f46026eb0848645538acc35b2240_29.npz
264,f37cc34c4806622f53d53f61150c1f47,train,training,right-turn,data/processed/waymo_e2e/training/f37cc34c4806622f53d53f61150c1f47_174.npz
265,abd7d0cf4037891fe257d62d3f8a6e9d,train,training,right-turn,data/processed/waymo_e2e/training/abd7d0cf4037891fe257d62d3f8a6e9d_82.npz
266,cb012b60588f004052ff7ce3e1925e46,train,training,left-turn,data/processed/waymo_e2e/training/cb012b60588f004052ff7ce3e1925e46_172.npz
267,1e6ec4bc4ada213c5993bd94b37a75c3,train,training,straight,data/processed/waymo_e2e/training/1e6ec4bc4ada213c5993bd94b37a75c3_29.npz
268,29e71576e5a836b014807ca3b071860e,train,training,straight,data/processed/waymo_e2e/training/29e71576e5a836b014807ca3b071860e_29.npz
269,c38223119a02ef785adec5063b495877,train,training,left-turn,data/processed/waymo_e2e/training/c38223119a02ef785adec5063b495877_48.npz
270,9f39cc229e9023ac37979c880d5526a5,train,training,left-turn,data/processed/waymo_e2e/training/9f39cc229e9023ac37979c880d5526a5_147.npz
271,4de7788689e9f683890af6b5a303e8dd,train,training,left-turn,data/processed/waymo_e2e/training/4de7788689e9f683890af6b5a303e8dd_10.npz
272,0e2370d987dc17db08d20392ba179388,train,training,straight,data/processed/waymo_e2e/training/0e2370d987dc17db08d20392ba179388_30.npz
273,a8c0ca7aa104fc3cac8ff731b9522732,train,training,left-turn,data/processed/waymo_e2e/training/a8c0ca7aa104fc3cac8ff731b9522732_133.npz
274,85a65525fd20984bc8d1a4f04ee86798,train,training,left-turn,data/processed/waymo_e2e/training/85a65525fd20984bc8d1a4f04ee86798_11.npz
275,9dc48b5006f7c092aee7293cf2132040,train,training,straight,data/processed/waymo_e2e/training/9dc48b5006f7c092aee7293cf2132040_10.npz
276,0753089b73ce77d5c9e37dc924786b7f,train,val,left-turn,data/processed/waymo_e2e/val/0753089b73ce77d5c9e37dc924786b7f_30.npz
277,a7875e89ea326397a5a4dbca36221c4b,train,training,right-turn,data/processed/waymo_e2e/training/a7875e89ea326397a5a4dbca36221c4b_130.npz
278,f94f6851a876b298cad8a17944ef0bbb,train,training,straight,data/processed/waymo_e2e/training/f94f6851a876b298cad8a17944ef0bbb_29.npz
279,1e5add3bbbc958089e3dc733978eb900,train,training,straight,data/processed/waymo_e2e/training/1e5add3bbbc958089e3dc733978eb900_50.npz
280,61254ab8bea022ec5860b2d0723ec24a,train,training,straight,data/processed/waymo_e2e/training/61254ab8bea022ec5860b2d0723ec24a_30.npz
281,e6fcc4ef19753869bca9258ba5758b92,train,training,right-turn,data/processed/waymo_e2e/training/e6fcc4ef19753869bca9258ba5758b92_69.npz
282,1c2695b6dc58bde4cdaacebf572c199a,train,val,straight,data/processed/waymo_e2e/val/1c2695b6dc58bde4cdaacebf572c199a_114.npz
283,9c1ff2db624283f075f2aea01392c737,train,training,right-turn,data/processed/waymo_e2e/training/9c1ff2db624283f075f2aea01392c737_197.npz
284,8243aa4db485f110e6b5d8ce15592929,train,training,right-turn,data/processed/waymo_e2e/training/8243aa4db485f110e6b5d8ce15592929_29.npz
285,dda185bd08a5ad23d60ffad3ddba76c5,train,training,straight,data/processed/waymo_e2e/training/dda185bd08a5ad23d60ffad3ddba76c5_30.npz
286,b8bd98093c08f72859bb716f67bdc137,train,training,right-turn,data/processed/waymo_e2e/training/b8bd98093c08f72859bb716f67bdc137_195.npz
287,78af205307584f5d55c269758a0d7998,train,training,right-turn,data/processed/waymo_e2e/training/78af205307584f5d55c269758a0d7998_76.npz
288,e5c1c2fa8f2bc2b86aa27e2036aa0bf9,train,training,right-turn,data/processed/waymo_e2e/training/e5c1c2fa8f2bc2b86aa27e2036aa0bf9_223.npz
289,92b2d73cf14ed5c332fc01f994cb8c46,train,training,straight,data/processed/waymo_e2e/training/92b2d73cf14ed5c332fc01f994cb8c46_31.npz
290,4d3afdf45398d58b7336ca084f98b264,train,val,left-turn,data/processed/waymo_e2e/val/4d3afdf45398d58b7336ca084f98b264_169.npz
291,f15306918e81c5b1995b27f8df01700e,train,training,left-turn,data/processed/waymo_e2e/training/f15306918e81c5b1995b27f8df01700e_139.npz
292,0fdba2bcc19c78417afbeecfd950bccc,train,training,right-turn,data/processed/waymo_e2e/training/0fdba2bcc19c78417afbeecfd950bccc_203.npz
293,3550f1da3fe4914d15ec7aeb999fb60a,train,training,straight,data/processed/waymo_e2e/training/3550f1da3fe4914d15ec7aeb999fb60a_43.npz
294,b7d66a58ead09dce1a0ac9f7befea5bf,train,val,straight,data/processed/waymo_e2e/val/b7d66a58ead09dce1a0ac9f7befea5bf_10.npz
295,e64ed62418386301127f9137ccd1470a,train,training,right-turn,data/processed/waymo_e2e/training/e64ed62418386301127f9137ccd1470a_141.npz
296,d713fc6d8888913e632dc000b09bbca6,train,training,left-turn,data/processed/waymo_e2e/training/d713fc6d8888913e632dc000b09bbca6_29.npz
297,459588caef20ded24b17da65f7ee929c,train,training,straight,data/processed/waymo_e2e/training/459588caef20ded24b17da65f7ee929c_110.npz
298,090bf2849b24bba653d15629e89557d1,train,training,straight,data/processed/waymo_e2e/training/090bf2849b24bba653d15629e89557d1_30.npz
299,cfa25430b89e6b16b86ed4b49651ea9b,train,val,straight,data/processed/waymo_e2e/val/cfa25430b89e6b16b86ed4b49651ea9b_29.npz
300,0d9d56782714f2a3f411a79a69631d32,train,training,right-turn,data/processed/waymo_e2e/training/0d9d56782714f2a3f411a79a69631d32_178.npz
301,3118acbc7bdf5b5c67571fdd0f07e35b,train,training,left-turn,data/processed/waymo_e2e/training/3118acbc7bdf5b5c67571fdd0f07e35b_176.npz
302,760cc4ec18b48dfe3dfa96df97f5cd86,train,training,straight,data/processed/waymo_e2e/training/760cc4ec18b48dfe3dfa96df97f5cd86_30.npz
303,26b1e4113bae6cc8efdb414d347d7c51,train,training,right-turn,data/processed/waymo_e2e/training/26b1e4113bae6cc8efdb414d347d7c51_77.npz
304,1e202a92836b0fb03d52a424af821142,train,training,left-turn,data/processed/waymo_e2e/training/1e202a92836b0fb03d52a424af821142_132.npz
305,0eceeb4ab56cad84d824c1d7ac962990,train,training,straight,data/processed/waymo_e2e/training/0eceeb4ab56cad84d824c1d7ac962990_190.npz
306,89fad922fb84ece0eca76a54d84df370,train,val,straight,data/processed/waymo_e2e/val/89fad922fb84ece0eca76a54d84df370_29.npz
307,b45deb9cfab22ac761cdb58beec13784,train,training,straight,data/processed/waymo_e2e/training/b45deb9cfab22ac761cdb58beec13784_10.npz
308,c1f2ca3bb8d683bd203bd3199e0d162e,train,training,right-turn,data/processed/waymo_e2e/training/c1f2ca3bb8d683bd203bd3199e0d162e_29.npz
309,0cdf4bedea5f52bfb54edea6cbdbb15e,train,val,left-turn,data/processed/waymo_e2e/val/0cdf4bedea5f52bfb54edea6cbdbb15e_175.npz
310,0a34a6c5210e3349c7b0c2564157826c,train,training,right-turn,data/processed/waymo_e2e/training/0a34a6c5210e3349c7b0c2564157826c_42.npz
311,4ac57ceb3dfbb475f01b17d5ebbb03cf,train,training,left-turn,data/processed/waymo_e2e/training/4ac57ceb3dfbb475f01b17d5ebbb03cf_201.npz
312,0f39287c13adc2fd42f0d7af398ac253,train,training,left-turn,data/processed/waymo_e2e/training/0f39287c13adc2fd42f0d7af398ac253_111.npz
313,5f00a03431807e0808773563fe4b344c,train,val,straight,data/processed/waymo_e2e/val/5f00a03431807e0808773563fe4b344c_9.npz
314,e03d881a6ac1a5c7219f62732e7fc656,train,val,left-turn,data/processed/waymo_e2e/val/e03d881a6ac1a5c7219f62732e7fc656_11.npz
315,ca328ceb6400d5472ffae255edf10aa4,train,training,straight,data/processed/waymo_e2e/training/ca328ceb6400d5472ffae255edf10aa4_30.npz
316,d1d943b7f0e8036803e262b8e0f9681c,train,val,right-turn,data/processed/waymo_e2e/val/d1d943b7f0e8036803e262b8e0f9681c_100.npz
317,5038aa6481f51a34fef5f3dcb0e70a79,train,training,left-turn,data/processed/waymo_e2e/training/5038aa6481f51a34fef5f3dcb0e70a79_139.npz
318,5cf7afaf0e4857051a41171a60187405,train,training,left-turn,data/processed/waymo_e2e/training/5cf7afaf0e4857051a41171a60187405_153.npz
319,b8c45cb3e0e4376b58d36f292e5ec67c,train,training,left-turn,data/processed/waymo_e2e/training/b8c45cb3e0e4376b58d36f292e5ec67c_140.npz
320,80ed6a2febbc2017925a85d36af8c602,train,training,left-turn,data/processed/waymo_e2e/training/80ed6a2febbc2017925a85d36af8c602_10.npz
321,a20d37eb72b0d341fed9d31da7202b51,train,training,straight,data/processed/waymo_e2e/training/a20d37eb72b0d341fed9d31da7202b51_31.npz
322,3b15dfd1c9e115b79fd0c2345ad07513,train,training,left-turn,data/processed/waymo_e2e/training/3b15dfd1c9e115b79fd0c2345ad07513_31.npz
323,d56d308d87b9744c36b8ef45bde0fa19,train,training,left-turn,data/processed/waymo_e2e/training/d56d308d87b9744c36b8ef45bde0fa19_200.npz
324,86887df5cd0c0a1610f0a1dd6d18171a,train,training,straight,data/processed/waymo_e2e/training/86887df5cd0c0a1610f0a1dd6d18171a_30.npz
325,6e8c9ff63d2a4708eee8d8119c70da43,train,training,left-turn,data/processed/waymo_e2e/training/6e8c9ff63d2a4708eee8d8119c70da43_57.npz
326,3129a76a0ea8a71a604f25c27f89db39,train,training,left-turn,data/processed/waymo_e2e/training/3129a76a0ea8a71a604f25c27f89db39_85.npz
327,a25b81782ba3ce75ec2ba409866c1519,train,training,straight,data/processed/waymo_e2e/training/a25b81782ba3ce75ec2ba409866c1519_11.npz
328,f40e9dda2c87bc4a0ba11a6dd3487ff8,train,training,right-turn,data/processed/waymo_e2e/training/f40e9dda2c87bc4a0ba11a6dd3487ff8_84.npz
329,09c15e52bcfb74a01a21e746c4b8125d,train,training,straight,data/processed/waymo_e2e/training/09c15e52bcfb74a01a21e746c4b8125d_31.npz
330,3b1d078574dda711129b43de35873a5c,train,training,right-turn,data/processed/waymo_e2e/training/3b1d078574dda711129b43de35873a5c_133.npz
331,458e7743864bdc9ca7b52608aec5c7fb,train,training,straight,data/processed/waymo_e2e/training/458e7743864bdc9ca7b52608aec5c7fb_29.npz
332,26a4a9500ca60380340fe1580b40198a,train,training,right-turn,data/processed/waymo_e2e/training/26a4a9500ca60380340fe1580b40198a_111.npz
333,f542b2d1e307ce19cba534ee690250c7,train,training,right-turn,data/processed/waymo_e2e/training/f542b2d1e307ce19cba534ee690250c7_235.npz
334,84fcc7e412c81a982cbc3121fee017cc,train,training,straight,data/processed/waymo_e2e/training/84fcc7e412c81a982cbc3121fee017cc_102.npz
